"date","num_infs","location"
2020-03-16,0,"San Marino"
2020-03-17,0,"San Marino"
2020-03-18,0,"San Marino"
2020-03-19,100,"San Marino"
2020-03-20,0,"San Marino"
2020-03-21,0,"San Marino"
2020-03-22,100,"San Marino"
2020-03-23,0,"San Marino"
2020-03-24,200,"San Marino"
2020-03-25,100,"San Marino"
2020-03-26,0,"San Marino"
2020-03-27,0,"San Marino"
2020-03-28,0,"San Marino"
2020-03-29,100,"San Marino"
2020-03-30,0,"San Marino"
2020-03-31,0,"San Marino"
2020-04-01,0,"San Marino"
2020-04-02,0,"San Marino"
2020-04-03,100,"San Marino"
2020-04-04,0,"San Marino"
2020-04-05,0,"San Marino"
2020-04-06,0,"San Marino"
2020-04-07,0,"San Marino"
2020-04-08,0,"San Marino"
2020-04-09,0,"San Marino"
2020-04-10,0,"San Marino"
2020-04-11,0,"San Marino"
2020-04-12,0,"San Marino"
2020-04-13,0,"San Marino"
2020-04-14,0,"San Marino"
2020-04-15,0,"San Marino"
2020-04-16,0,"San Marino"
2020-04-17,0,"San Marino"
2020-04-18,0,"San Marino"
2020-04-19,0,"San Marino"
2020-04-20,0,"San Marino"
2020-04-21,0,"San Marino"
2020-04-22,0,"San Marino"
2020-04-23,0,"San Marino"
2020-04-24,0,"San Marino"
2020-04-25,0,"San Marino"
2020-04-26,0,"San Marino"
2020-04-27,0,"San Marino"
2020-04-28,0,"San Marino"
2020-04-29,0,"San Marino"
2020-04-30,100,"San Marino"
2020-05-01,0,"San Marino"
2020-05-02,0,"San Marino"
2020-05-03,0,"San Marino"
2020-05-04,0,"San Marino"
2020-05-05,0,"San Marino"
2020-05-06,0,"San Marino"
2020-05-07,0,"San Marino"
2020-05-08,0,"San Marino"
2020-05-09,0,"San Marino"
2020-05-10,0,"San Marino"
2020-05-11,0,"San Marino"
2020-05-12,0,"San Marino"
2020-05-13,0,"San Marino"
2020-05-14,0,"San Marino"
2020-05-15,0,"San Marino"
2020-05-16,0,"San Marino"
2020-05-17,0,"San Marino"
2020-05-18,0,"San Marino"
2020-05-19,0,"San Marino"
2020-05-20,0,"San Marino"
2020-05-21,0,"San Marino"
2020-05-22,0,"San Marino"
2020-05-23,0,"San Marino"
2020-05-24,0,"San Marino"
2020-05-25,0,"San Marino"
2020-05-26,0,"San Marino"
2020-05-27,0,"San Marino"
2020-05-28,0,"San Marino"
2020-05-29,0,"San Marino"
2020-05-30,0,"San Marino"
2020-05-31,0,"San Marino"
2020-06-01,0,"San Marino"
2020-06-02,0,"San Marino"
2020-06-03,0,"San Marino"
2020-06-04,0,"San Marino"
2020-06-05,0,"San Marino"
2020-06-06,0,"San Marino"
2020-06-07,0,"San Marino"
2020-06-08,0,"San Marino"
2020-06-09,0,"San Marino"
2020-06-10,0,"San Marino"
2020-06-11,0,"San Marino"
2020-06-12,0,"San Marino"
2020-06-13,0,"San Marino"
2020-06-14,0,"San Marino"
2020-06-15,0,"San Marino"
2020-06-16,0,"San Marino"
2020-06-17,0,"San Marino"
2020-06-18,0,"San Marino"
2020-06-19,0,"San Marino"
2020-06-20,0,"San Marino"
2020-06-21,0,"San Marino"
2020-06-22,0,"San Marino"
2020-06-23,0,"San Marino"
2020-06-24,0,"San Marino"
2020-06-25,0,"San Marino"
2020-06-26,0,"San Marino"
2020-06-27,0,"San Marino"
2020-06-28,0,"San Marino"
2020-06-29,0,"San Marino"
2020-06-30,0,"San Marino"
2020-07-01,0,"San Marino"
2020-07-02,0,"San Marino"
2020-07-03,0,"San Marino"
2020-07-04,0,"San Marino"
2020-07-05,0,"San Marino"
2020-07-06,0,"San Marino"
2020-07-07,0,"San Marino"
2020-07-08,0,"San Marino"
2020-07-09,0,"San Marino"
2020-07-10,0,"San Marino"
2020-07-11,0,"San Marino"
2020-07-12,0,"San Marino"
2020-07-13,0,"San Marino"
2020-07-14,0,"San Marino"
2020-07-15,0,"San Marino"
2020-07-16,0,"San Marino"
2020-07-17,0,"San Marino"
2020-07-18,0,"San Marino"
2020-07-19,0,"San Marino"
2020-07-20,0,"San Marino"
2020-07-21,0,"San Marino"
2020-07-22,0,"San Marino"
2020-07-23,0,"San Marino"
2020-07-24,0,"San Marino"
2020-07-25,0,"San Marino"
2020-07-26,0,"San Marino"
2020-07-27,NA,"San Marino"
2020-07-28,NA,"San Marino"
2020-07-29,NA,"San Marino"
2020-07-30,NA,"San Marino"
2020-07-31,NA,"San Marino"
2020-08-01,NA,"San Marino"
2020-08-02,NA,"San Marino"
2020-08-03,NA,"San Marino"
2020-08-04,NA,"San Marino"
2020-08-05,NA,"San Marino"
2020-08-06,NA,"San Marino"
2020-08-07,NA,"San Marino"
2020-08-08,NA,"San Marino"
2020-08-09,NA,"San Marino"
2020-08-10,NA,"San Marino"
2020-08-11,NA,"San Marino"
2020-08-12,NA,"San Marino"
2020-08-13,NA,"San Marino"
2020-08-14,NA,"San Marino"
2020-08-15,NA,"San Marino"
2020-08-16,NA,"San Marino"
2020-08-17,NA,"San Marino"
2020-08-18,NA,"San Marino"
2019-12-31,0,"Sao Tome and Principe"
2020-01-01,0,"Sao Tome and Principe"
2020-01-02,0,"Sao Tome and Principe"
2020-01-03,0,"Sao Tome and Principe"
2020-01-04,0,"Sao Tome and Principe"
2020-01-05,0,"Sao Tome and Principe"
2020-01-06,0,"Sao Tome and Principe"
2020-01-07,0,"Sao Tome and Principe"
2020-01-08,0,"Sao Tome and Principe"
2020-01-09,0,"Sao Tome and Principe"
2020-01-10,0,"Sao Tome and Principe"
2020-01-11,0,"Sao Tome and Principe"
2020-01-12,0,"Sao Tome and Principe"
2020-01-13,0,"Sao Tome and Principe"
2020-01-14,0,"Sao Tome and Principe"
2020-01-15,0,"Sao Tome and Principe"
2020-01-16,0,"Sao Tome and Principe"
2020-01-17,0,"Sao Tome and Principe"
2020-01-18,0,"Sao Tome and Principe"
2020-01-19,0,"Sao Tome and Principe"
2020-01-20,0,"Sao Tome and Principe"
2020-01-21,0,"Sao Tome and Principe"
2020-01-22,0,"Sao Tome and Principe"
2020-01-23,0,"Sao Tome and Principe"
2020-01-24,0,"Sao Tome and Principe"
2020-01-25,0,"Sao Tome and Principe"
2020-01-26,0,"Sao Tome and Principe"
2020-01-27,0,"Sao Tome and Principe"
2020-01-28,0,"Sao Tome and Principe"
2020-01-29,0,"Sao Tome and Principe"
2020-01-30,0,"Sao Tome and Principe"
2020-01-31,0,"Sao Tome and Principe"
2020-02-01,0,"Sao Tome and Principe"
2020-02-02,0,"Sao Tome and Principe"
2020-02-03,0,"Sao Tome and Principe"
2020-02-04,0,"Sao Tome and Principe"
2020-02-05,0,"Sao Tome and Principe"
2020-02-06,0,"Sao Tome and Principe"
2020-02-07,0,"Sao Tome and Principe"
2020-02-08,0,"Sao Tome and Principe"
2020-02-09,0,"Sao Tome and Principe"
2020-02-10,0,"Sao Tome and Principe"
2020-02-11,0,"Sao Tome and Principe"
2020-02-12,0,"Sao Tome and Principe"
2020-02-13,0,"Sao Tome and Principe"
2020-02-14,0,"Sao Tome and Principe"
2020-02-15,0,"Sao Tome and Principe"
2020-02-16,0,"Sao Tome and Principe"
2020-02-17,0,"Sao Tome and Principe"
2020-02-18,0,"Sao Tome and Principe"
2020-02-19,0,"Sao Tome and Principe"
2020-02-20,0,"Sao Tome and Principe"
2020-02-21,0,"Sao Tome and Principe"
2020-02-22,0,"Sao Tome and Principe"
2020-02-23,0,"Sao Tome and Principe"
2020-02-24,0,"Sao Tome and Principe"
2020-02-25,0,"Sao Tome and Principe"
2020-02-26,0,"Sao Tome and Principe"
2020-02-27,0,"Sao Tome and Principe"
2020-02-28,0,"Sao Tome and Principe"
2020-02-29,0,"Sao Tome and Principe"
2020-03-01,0,"Sao Tome and Principe"
2020-03-02,0,"Sao Tome and Principe"
2020-03-03,0,"Sao Tome and Principe"
2020-03-04,0,"Sao Tome and Principe"
2020-03-05,0,"Sao Tome and Principe"
2020-03-06,0,"Sao Tome and Principe"
2020-03-07,0,"Sao Tome and Principe"
2020-03-08,0,"Sao Tome and Principe"
2020-03-09,0,"Sao Tome and Principe"
2020-03-10,0,"Sao Tome and Principe"
2020-03-11,0,"Sao Tome and Principe"
2020-03-12,0,"Sao Tome and Principe"
2020-03-13,0,"Sao Tome and Principe"
2020-03-14,0,"Sao Tome and Principe"
2020-03-15,0,"Sao Tome and Principe"
2020-03-16,0,"Sao Tome and Principe"
2020-03-17,0,"Sao Tome and Principe"
2020-03-18,0,"Sao Tome and Principe"
2020-03-19,0,"Sao Tome and Principe"
2020-03-20,0,"Sao Tome and Principe"
2020-03-21,0,"Sao Tome and Principe"
2020-03-22,0,"Sao Tome and Principe"
2020-03-23,0,"Sao Tome and Principe"
2020-03-24,0,"Sao Tome and Principe"
2020-03-25,0,"Sao Tome and Principe"
2020-03-26,0,"Sao Tome and Principe"
2020-03-27,0,"Sao Tome and Principe"
2020-03-28,0,"Sao Tome and Principe"
2020-03-29,0,"Sao Tome and Principe"
2020-03-30,0,"Sao Tome and Principe"
2020-03-31,0,"Sao Tome and Principe"
2020-04-01,0,"Sao Tome and Principe"
2020-04-02,0,"Sao Tome and Principe"
2020-04-03,0,"Sao Tome and Principe"
2020-04-04,0,"Sao Tome and Principe"
2020-04-05,0,"Sao Tome and Principe"
2020-04-06,0,"Sao Tome and Principe"
2020-04-07,0,"Sao Tome and Principe"
2020-04-08,100,"Sao Tome and Principe"
2020-04-09,0,"Sao Tome and Principe"
2020-04-10,0,"Sao Tome and Principe"
2020-04-11,200,"Sao Tome and Principe"
2020-04-12,0,"Sao Tome and Principe"
2020-04-13,0,"Sao Tome and Principe"
2020-04-14,100,"Sao Tome and Principe"
2020-04-15,100,"Sao Tome and Principe"
2020-04-16,0,"Sao Tome and Principe"
2020-04-17,0,"Sao Tome and Principe"
2020-04-18,0,"Sao Tome and Principe"
2020-04-19,0,"Sao Tome and Principe"
2020-04-20,100,"Sao Tome and Principe"
2020-04-21,100,"Sao Tome and Principe"
2020-04-22,0,"Sao Tome and Principe"
2020-04-23,0,"Sao Tome and Principe"
2020-04-24,0,"Sao Tome and Principe"
2020-04-25,0,"Sao Tome and Principe"
2020-04-26,100,"Sao Tome and Principe"
2020-04-27,0,"Sao Tome and Principe"
2020-04-28,0,"Sao Tome and Principe"
2020-04-29,0,"Sao Tome and Principe"
2020-04-30,0,"Sao Tome and Principe"
2020-05-01,0,"Sao Tome and Principe"
2020-05-02,300,"Sao Tome and Principe"
2020-05-03,100,"Sao Tome and Principe"
2020-05-04,0,"Sao Tome and Principe"
2020-05-05,0,"Sao Tome and Principe"
2020-05-06,0,"Sao Tome and Principe"
2020-05-07,0,"Sao Tome and Principe"
2020-05-08,0,"Sao Tome and Principe"
2020-05-09,0,"Sao Tome and Principe"
2020-05-10,0,"Sao Tome and Principe"
2020-05-11,0,"Sao Tome and Principe"
2020-05-12,0,"Sao Tome and Principe"
2020-05-13,0,"Sao Tome and Principe"
2020-05-14,0,"Sao Tome and Principe"
2020-05-15,0,"Sao Tome and Principe"
2020-05-16,0,"Sao Tome and Principe"
2020-05-17,0,"Sao Tome and Principe"
2020-05-18,0,"Sao Tome and Principe"
2020-05-19,0,"Sao Tome and Principe"
2020-05-20,0,"Sao Tome and Principe"
2020-05-21,0,"Sao Tome and Principe"
2020-05-22,0,"Sao Tome and Principe"
2020-05-23,0,"Sao Tome and Principe"
2020-05-24,0,"Sao Tome and Principe"
2020-05-25,0,"Sao Tome and Principe"
2020-05-26,0,"Sao Tome and Principe"
2020-05-27,0,"Sao Tome and Principe"
2020-05-28,0,"Sao Tome and Principe"
2020-05-29,0,"Sao Tome and Principe"
2020-05-30,0,"Sao Tome and Principe"
2020-05-31,0,"Sao Tome and Principe"
2020-06-01,100,"Sao Tome and Principe"
2020-06-02,0,"Sao Tome and Principe"
2020-06-03,0,"Sao Tome and Principe"
2020-06-04,0,"Sao Tome and Principe"
2020-06-05,0,"Sao Tome and Principe"
2020-06-06,0,"Sao Tome and Principe"
2020-06-07,0,"Sao Tome and Principe"
2020-06-08,0,"Sao Tome and Principe"
2020-06-09,0,"Sao Tome and Principe"
2020-06-10,0,"Sao Tome and Principe"
2020-06-11,0,"Sao Tome and Principe"
2020-06-12,0,"Sao Tome and Principe"
2020-06-13,0,"Sao Tome and Principe"
2020-06-14,0,"Sao Tome and Principe"
2020-06-15,0,"Sao Tome and Principe"
2020-06-16,100,"Sao Tome and Principe"
2020-06-17,0,"Sao Tome and Principe"
2020-06-18,0,"Sao Tome and Principe"
2020-06-19,0,"Sao Tome and Principe"
2020-06-20,0,"Sao Tome and Principe"
2020-06-21,0,"Sao Tome and Principe"
2020-06-22,0,"Sao Tome and Principe"
2020-06-23,0,"Sao Tome and Principe"
2020-06-24,0,"Sao Tome and Principe"
2020-06-25,0,"Sao Tome and Principe"
2020-06-26,0,"Sao Tome and Principe"
2020-06-27,0,"Sao Tome and Principe"
2020-06-28,0,"Sao Tome and Principe"
2020-06-29,0,"Sao Tome and Principe"
2020-06-30,0,"Sao Tome and Principe"
2020-07-01,0,"Sao Tome and Principe"
2020-07-02,0,"Sao Tome and Principe"
2020-07-03,0,"Sao Tome and Principe"
2020-07-04,0,"Sao Tome and Principe"
2020-07-05,0,"Sao Tome and Principe"
2020-07-06,100,"Sao Tome and Principe"
2020-07-07,0,"Sao Tome and Principe"
2020-07-08,0,"Sao Tome and Principe"
2020-07-09,0,"Sao Tome and Principe"
2020-07-10,0,"Sao Tome and Principe"
2020-07-11,0,"Sao Tome and Principe"
2020-07-12,0,"Sao Tome and Principe"
2020-07-13,0,"Sao Tome and Principe"
2020-07-14,0,"Sao Tome and Principe"
2020-07-15,0,"Sao Tome and Principe"
2020-07-16,0,"Sao Tome and Principe"
2020-07-17,0,"Sao Tome and Principe"
2020-07-18,0,"Sao Tome and Principe"
2020-07-19,0,"Sao Tome and Principe"
2020-07-20,0,"Sao Tome and Principe"
2020-07-21,0,"Sao Tome and Principe"
2020-07-22,0,"Sao Tome and Principe"
2020-07-23,0,"Sao Tome and Principe"
2020-07-24,0,"Sao Tome and Principe"
2020-07-25,0,"Sao Tome and Principe"
2020-07-26,0,"Sao Tome and Principe"
2020-07-27,NA,"Sao Tome and Principe"
2020-07-28,NA,"Sao Tome and Principe"
2020-07-29,NA,"Sao Tome and Principe"
2020-07-30,NA,"Sao Tome and Principe"
2020-07-31,NA,"Sao Tome and Principe"
2020-08-01,NA,"Sao Tome and Principe"
2020-08-02,NA,"Sao Tome and Principe"
2020-08-03,NA,"Sao Tome and Principe"
2020-08-04,NA,"Sao Tome and Principe"
2020-08-05,NA,"Sao Tome and Principe"
2020-08-06,NA,"Sao Tome and Principe"
2020-08-07,NA,"Sao Tome and Principe"
2020-08-08,NA,"Sao Tome and Principe"
2020-08-09,NA,"Sao Tome and Principe"
2020-08-10,NA,"Sao Tome and Principe"
2020-08-11,NA,"Sao Tome and Principe"
2020-08-12,NA,"Sao Tome and Principe"
2020-08-13,NA,"Sao Tome and Principe"
2020-08-14,NA,"Sao Tome and Principe"
2020-08-15,NA,"Sao Tome and Principe"
2020-08-16,NA,"Sao Tome and Principe"
2020-08-17,NA,"Sao Tome and Principe"
2020-08-18,NA,"Sao Tome and Principe"
2019-12-31,0,"Saudi Arabia"
2020-01-01,0,"Saudi Arabia"
2020-01-02,0,"Saudi Arabia"
2020-01-03,0,"Saudi Arabia"
2020-01-04,0,"Saudi Arabia"
2020-01-05,0,"Saudi Arabia"
2020-01-06,0,"Saudi Arabia"
2020-01-07,0,"Saudi Arabia"
2020-01-08,0,"Saudi Arabia"
2020-01-09,0,"Saudi Arabia"
2020-01-10,0,"Saudi Arabia"
2020-01-11,0,"Saudi Arabia"
2020-01-12,0,"Saudi Arabia"
2020-01-13,0,"Saudi Arabia"
2020-01-14,0,"Saudi Arabia"
2020-01-15,0,"Saudi Arabia"
2020-01-16,0,"Saudi Arabia"
2020-01-17,0,"Saudi Arabia"
2020-01-18,0,"Saudi Arabia"
2020-01-19,0,"Saudi Arabia"
2020-01-20,0,"Saudi Arabia"
2020-01-21,0,"Saudi Arabia"
2020-01-22,0,"Saudi Arabia"
2020-01-23,0,"Saudi Arabia"
2020-01-24,0,"Saudi Arabia"
2020-01-25,0,"Saudi Arabia"
2020-01-26,0,"Saudi Arabia"
2020-01-27,0,"Saudi Arabia"
2020-01-28,0,"Saudi Arabia"
2020-01-29,0,"Saudi Arabia"
2020-01-30,0,"Saudi Arabia"
2020-01-31,0,"Saudi Arabia"
2020-02-01,0,"Saudi Arabia"
2020-02-02,0,"Saudi Arabia"
2020-02-03,0,"Saudi Arabia"
2020-02-04,0,"Saudi Arabia"
2020-02-05,0,"Saudi Arabia"
2020-02-06,0,"Saudi Arabia"
2020-02-07,0,"Saudi Arabia"
2020-02-08,0,"Saudi Arabia"
2020-02-09,0,"Saudi Arabia"
2020-02-10,0,"Saudi Arabia"
2020-02-11,0,"Saudi Arabia"
2020-02-12,0,"Saudi Arabia"
2020-02-13,0,"Saudi Arabia"
2020-02-14,0,"Saudi Arabia"
2020-02-15,0,"Saudi Arabia"
2020-02-16,0,"Saudi Arabia"
2020-02-17,0,"Saudi Arabia"
2020-02-18,0,"Saudi Arabia"
2020-02-19,0,"Saudi Arabia"
2020-02-20,0,"Saudi Arabia"
2020-02-21,0,"Saudi Arabia"
2020-02-22,0,"Saudi Arabia"
2020-02-23,0,"Saudi Arabia"
2020-02-24,0,"Saudi Arabia"
2020-02-25,0,"Saudi Arabia"
2020-02-26,0,"Saudi Arabia"
2020-02-27,0,"Saudi Arabia"
2020-02-28,0,"Saudi Arabia"
2020-02-29,0,"Saudi Arabia"
2020-03-01,100,"Saudi Arabia"
2020-03-02,100,"Saudi Arabia"
2020-03-03,100,"Saudi Arabia"
2020-03-04,0,"Saudi Arabia"
2020-03-05,100,"Saudi Arabia"
2020-03-06,400,"Saudi Arabia"
2020-03-07,0,"Saudi Arabia"
2020-03-08,200,"Saudi Arabia"
2020-03-09,600,"Saudi Arabia"
2020-03-10,500,"Saudi Arabia"
2020-03-11,400,"Saudi Arabia"
2020-03-12,400,"Saudi Arabia"
2020-03-13,500,"Saudi Arabia"
2020-03-14,400,"Saudi Arabia"
2020-03-15,300,"Saudi Arabia"
2020-03-16,0,"Saudi Arabia"
2020-03-17,300,"Saudi Arabia"
2020-03-18,300,"Saudi Arabia"
2020-03-19,500,"Saudi Arabia"
2020-03-20,700,"Saudi Arabia"
2020-03-21,600,"Saudi Arabia"
2020-03-22,800,"Saudi Arabia"
2020-03-23,600,"Saudi Arabia"
2020-03-24,400,"Saudi Arabia"
2020-03-25,400,"Saudi Arabia"
2020-03-26,500,"Saudi Arabia"
2020-03-27,500,"Saudi Arabia"
2020-03-28,600,"Saudi Arabia"
2020-03-29,600,"Saudi Arabia"
2020-03-30,500,"Saudi Arabia"
2020-03-31,700,"Saudi Arabia"
2020-04-01,600,"Saudi Arabia"
2020-04-02,900,"Saudi Arabia"
2020-04-03,300,"Saudi Arabia"
2020-04-04,500,"Saudi Arabia"
2020-04-05,800,"Saudi Arabia"
2020-04-06,500,"Saudi Arabia"
2020-04-07,500,"Saudi Arabia"
2020-04-08,700,"Saudi Arabia"
2020-04-09,700,"Saudi Arabia"
2020-04-10,800,"Saudi Arabia"
2020-04-11,700,"Saudi Arabia"
2020-04-12,900,"Saudi Arabia"
2020-04-13,900,"Saudi Arabia"
2020-04-14,1000,"Saudi Arabia"
2020-04-15,1000,"Saudi Arabia"
2020-04-16,1000,"Saudi Arabia"
2020-04-17,700,"Saudi Arabia"
2020-04-18,900,"Saudi Arabia"
2020-04-19,900,"Saudi Arabia"
2020-04-20,900,"Saudi Arabia"
2020-04-21,1000,"Saudi Arabia"
2020-04-22,900,"Saudi Arabia"
2020-04-23,1000,"Saudi Arabia"
2020-04-24,1000,"Saudi Arabia"
2020-04-25,800,"Saudi Arabia"
2020-04-26,900,"Saudi Arabia"
2020-04-27,1000,"Saudi Arabia"
2020-04-28,1200,"Saudi Arabia"
2020-04-29,1300,"Saudi Arabia"
2020-04-30,1500,"Saudi Arabia"
2020-05-01,1100,"Saudi Arabia"
2020-05-02,900,"Saudi Arabia"
2020-05-03,1200,"Saudi Arabia"
2020-05-04,1400,"Saudi Arabia"
2020-05-05,1600,"Saudi Arabia"
2020-05-06,1700,"Saudi Arabia"
2020-05-07,2200,"Saudi Arabia"
2020-05-08,2300,"Saudi Arabia"
2020-05-09,2200,"Saudi Arabia"
2020-05-10,2400,"Saudi Arabia"
2020-05-11,3000,"Saudi Arabia"
2020-05-12,3200,"Saudi Arabia"
2020-05-13,3100,"Saudi Arabia"
2020-05-14,3400,"Saudi Arabia"
2020-05-15,3600,"Saudi Arabia"
2020-05-16,3400,"Saudi Arabia"
2020-05-17,3700,"Saudi Arabia"
2020-05-18,3600,"Saudi Arabia"
2020-05-19,3800,"Saudi Arabia"
2020-05-20,3600,"Saudi Arabia"
2020-05-21,3900,"Saudi Arabia"
2020-05-22,4000,"Saudi Arabia"
2020-05-23,3900,"Saudi Arabia"
2020-05-24,4100,"Saudi Arabia"
2020-05-25,3900,"Saudi Arabia"
2020-05-26,4800,"Saudi Arabia"
2020-05-27,4500,"Saudi Arabia"
2020-05-28,4600,"Saudi Arabia"
2020-05-29,3700,"Saudi Arabia"
2020-05-30,4000,"Saudi Arabia"
2020-05-31,3900,"Saudi Arabia"
2020-06-01,4100,"Saudi Arabia"
2020-06-02,4100,"Saudi Arabia"
2020-06-03,4600,"Saudi Arabia"
2020-06-04,3700,"Saudi Arabia"
2020-06-05,4000,"Saudi Arabia"
2020-06-06,4800,"Saudi Arabia"
2020-06-07,5000,"Saudi Arabia"
2020-06-08,4900,"Saudi Arabia"
2020-06-09,5400,"Saudi Arabia"
2020-06-10,5000,"Saudi Arabia"
2020-06-11,5600,"Saudi Arabia"
2020-06-12,5800,"Saudi Arabia"
2020-06-13,5200,"Saudi Arabia"
2020-06-14,4900,"Saudi Arabia"
2020-06-15,4200,"Saudi Arabia"
2020-06-16,4100,"Saudi Arabia"
2020-06-17,5100,"Saudi Arabia"
2020-06-18,3000,"Saudi Arabia"
2020-06-19,4200,"Saudi Arabia"
2020-06-20,2000,"Saudi Arabia"
2020-06-21,4000,"Saudi Arabia"
2020-06-22,4200,"Saudi Arabia"
2020-06-23,4500,"Saudi Arabia"
2020-06-24,3700,"Saudi Arabia"
2020-06-25,4000,"Saudi Arabia"
2020-06-26,3900,"Saudi Arabia"
2020-06-27,3700,"Saudi Arabia"
2020-06-28,3400,"Saudi Arabia"
2020-06-29,4400,"Saudi Arabia"
2020-06-30,3400,"Saudi Arabia"
2020-07-01,3700,"Saudi Arabia"
2020-07-02,3100,"Saudi Arabia"
2020-07-03,3000,"Saudi Arabia"
2020-07-04,2700,"Saudi Arabia"
2020-07-05,2900,"Saudi Arabia"
2020-07-06,2700,"Saudi Arabia"
2020-07-07,2600,"Saudi Arabia"
2020-07-08,2400,"Saudi Arabia"
2020-07-09,2100,"Saudi Arabia"
2020-07-10,3000,"Saudi Arabia"
2020-07-11,3200,"Saudi Arabia"
2020-07-12,3500,"Saudi Arabia"
2020-07-13,3600,"Saudi Arabia"
2020-07-14,3500,"Saudi Arabia"
2020-07-15,3800,"Saudi Arabia"
2020-07-16,3700,"Saudi Arabia"
2020-07-17,3700,"Saudi Arabia"
2020-07-18,3200,"Saudi Arabia"
2020-07-19,3400,"Saudi Arabia"
2020-07-20,3600,"Saudi Arabia"
2020-07-21,3400,"Saudi Arabia"
2020-07-22,3500,"Saudi Arabia"
2020-07-23,3100,"Saudi Arabia"
2020-07-24,3900,"Saudi Arabia"
2020-07-25,2800,"Saudi Arabia"
2020-07-26,3400,"Saudi Arabia"
2020-07-27,NA,"Saudi Arabia"
2020-07-28,NA,"Saudi Arabia"
2020-07-29,NA,"Saudi Arabia"
2020-07-30,NA,"Saudi Arabia"
2020-07-31,NA,"Saudi Arabia"
2020-08-01,NA,"Saudi Arabia"
2020-08-02,NA,"Saudi Arabia"
2020-08-03,NA,"Saudi Arabia"
2020-08-04,NA,"Saudi Arabia"
2020-08-05,NA,"Saudi Arabia"
2020-08-06,NA,"Saudi Arabia"
2020-08-07,NA,"Saudi Arabia"
2020-08-08,NA,"Saudi Arabia"
2020-08-09,NA,"Saudi Arabia"
2020-08-10,NA,"Saudi Arabia"
2020-08-11,NA,"Saudi Arabia"
2020-08-12,NA,"Saudi Arabia"
2020-08-13,NA,"Saudi Arabia"
2020-08-14,NA,"Saudi Arabia"
2020-08-15,NA,"Saudi Arabia"
2020-08-16,NA,"Saudi Arabia"
2020-08-17,NA,"Saudi Arabia"
2020-08-18,NA,"Saudi Arabia"
2019-12-31,0,"Senegal"
2020-01-01,0,"Senegal"
2020-01-02,0,"Senegal"
2020-01-03,0,"Senegal"
2020-01-04,0,"Senegal"
2020-01-05,0,"Senegal"
2020-01-06,0,"Senegal"
2020-01-07,0,"Senegal"
2020-01-08,0,"Senegal"
2020-01-09,0,"Senegal"
2020-01-10,0,"Senegal"
2020-01-11,0,"Senegal"
2020-01-12,0,"Senegal"
2020-01-13,0,"Senegal"
2020-01-14,0,"Senegal"
2020-01-15,0,"Senegal"
2020-01-16,0,"Senegal"
2020-01-17,0,"Senegal"
2020-01-18,0,"Senegal"
2020-01-19,0,"Senegal"
2020-01-20,0,"Senegal"
2020-01-21,0,"Senegal"
2020-01-22,0,"Senegal"
2020-01-23,0,"Senegal"
2020-01-24,0,"Senegal"
2020-01-25,0,"Senegal"
2020-01-26,0,"Senegal"
2020-01-27,0,"Senegal"
2020-01-28,0,"Senegal"
2020-01-29,0,"Senegal"
2020-01-30,0,"Senegal"
2020-01-31,0,"Senegal"
2020-02-01,0,"Senegal"
2020-02-02,0,"Senegal"
2020-02-03,0,"Senegal"
2020-02-04,0,"Senegal"
2020-02-05,0,"Senegal"
2020-02-06,0,"Senegal"
2020-02-07,0,"Senegal"
2020-02-08,0,"Senegal"
2020-02-09,0,"Senegal"
2020-02-10,0,"Senegal"
2020-02-11,0,"Senegal"
2020-02-12,0,"Senegal"
2020-02-13,0,"Senegal"
2020-02-14,0,"Senegal"
2020-02-15,0,"Senegal"
2020-02-16,0,"Senegal"
2020-02-17,0,"Senegal"
2020-02-18,0,"Senegal"
2020-02-19,0,"Senegal"
2020-02-20,0,"Senegal"
2020-02-21,0,"Senegal"
2020-02-22,0,"Senegal"
2020-02-23,0,"Senegal"
2020-02-24,0,"Senegal"
2020-02-25,0,"Senegal"
2020-02-26,0,"Senegal"
2020-02-27,0,"Senegal"
2020-02-28,0,"Senegal"
2020-02-29,0,"Senegal"
2020-03-01,0,"Senegal"
2020-03-02,0,"Senegal"
2020-03-03,0,"Senegal"
2020-03-04,0,"Senegal"
2020-03-05,0,"Senegal"
2020-03-06,0,"Senegal"
2020-03-07,0,"Senegal"
2020-03-08,0,"Senegal"
2020-03-09,100,"Senegal"
2020-03-10,0,"Senegal"
2020-03-11,0,"Senegal"
2020-03-12,100,"Senegal"
2020-03-13,0,"Senegal"
2020-03-14,0,"Senegal"
2020-03-15,0,"Senegal"
2020-03-16,0,"Senegal"
2020-03-17,0,"Senegal"
2020-03-18,0,"Senegal"
2020-03-19,0,"Senegal"
2020-03-20,0,"Senegal"
2020-03-21,0,"Senegal"
2020-03-22,0,"Senegal"
2020-03-23,0,"Senegal"
2020-03-24,0,"Senegal"
2020-03-25,0,"Senegal"
2020-03-26,100,"Senegal"
2020-03-27,0,"Senegal"
2020-03-28,200,"Senegal"
2020-03-29,0,"Senegal"
2020-03-30,100,"Senegal"
2020-03-31,0,"Senegal"
2020-04-01,100,"Senegal"
2020-04-02,0,"Senegal"
2020-04-03,200,"Senegal"
2020-04-04,0,"Senegal"
2020-04-05,0,"Senegal"
2020-04-06,0,"Senegal"
2020-04-07,0,"Senegal"
